date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:21:46	43719/43719	---M--	200	added ('OK')	image/png	etag:%225488a74-aac7-52bd948925340%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/assets/arrowright.png	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/assets/arrowright.png	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/css/settings.css)
16:21:47	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%225488ab1-34dc-52bd948925340%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/font/revicons.svg?5510888	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/font/revicons90c6.svg	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/css/settings.css)
16:21:48	7536/7536	---M--	200	added ('OK')	application/x-font-woff	etag:%225488ab4-1d70-52bd948925340%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/font/revicons.woff?5510888	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/font/revicons90c6.woff	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/css/settings.css)
16:21:48	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225488aad-2f68-52bd948925340%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/font/revicons.eot?5510888	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/font/revicons90c6.eot	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/css/settings.css)
16:21:48	4614/4614	---M--	200	added ('OK')	text/css	etag:%2254889f9-1206-52bd948925340%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/owl-carousel2/assets/owl.carousel.css	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/owl-carousel2/assets/owl.carousel.css	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/RTL/index.html)
16:21:48	11968/11968	---M--	200	added ('OK')	text/plain	etag:%225488ab2-2ec0-52bd948925340%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/font/revicons.ttf?5510888	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/font/revicons90c6.ttf	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/revolution-slider/rs-plugin/css/settings.css)
16:21:49	8606/8606	---M--	200	added ('OK')	text/css	etag:%225488645-219e-52bd948831100%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/theme-colors/dark-red.css	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/theme-colors/dark-red.css	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/RTL/index.html)
16:21:50	1840/1840	---M--	200	added ('OK')	application/javascript	etag:%225488766-730-52bd948831100%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/js/plugins/owl-carousel-rtl.js	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/js/plugins/owl-carousel-rtl.js	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/RTL/index.html)
16:21:50	2707/2707	---M--	200	added ('OK')	image/gif	etag:%225488945-a93-508c3a24aa880%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/loading-2.gif	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/loading-2.gif	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/masterslider.css)
16:21:51	2893/2893	---M--	200	added ('OK')	image/png	etag:%22548892f-b4d-508c3a24aa880%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/grab.png	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/grab.png	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/masterslider.css)
16:21:51	2868/2868	---M--	200	added ('OK')	image/png	etag:%225488936-b34-508c3a24aa880%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/grabbing.png	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/grabbing.png	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/masterslider.css)
16:21:51	219/219	---M--	200	added ('OK')	image/png	etag:%22548894e-db-508c3a24aa880%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/video-close-btn.png	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/video-close-btn.png	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/style/masterslider.css)
16:21:52	4267/4267	---M--	200	added ('OK')	image/png	etag:%2254888f5-10ab-508c3a24aa880%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/skins/default/light-skin-1.png	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/skins/default/light-skin-1.png	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/skins/default/style.css)
16:21:52	4422/4422	---M--	200	added ('OK')	image/png	etag:%2254888f3-1146-508c3a24aa880%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/skins/default/light-skin-1-retina.png	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/skins/default/light-skin-1-retina.png	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/masterslider/skins/default/style.css)
16:21:53	18823/18823	---M--	200	added ('OK')	text/css	etag:%225488b0f-4987-52bd948925340%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/sky-forms-pro/skyforms/css/sky-forms-rtl.css	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/sky-forms-pro/skyforms/css/sky-forms-rtl.css	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/RTL/shop-ui-inner.html)
16:21:53	6187/6187	---M--	200	added ('OK')	text/css	etag:%225488b12-182b-52bd948925340%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/sky-forms-pro/skyforms/custom/custom-sky-forms-rtl.css	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/sky-forms-pro/skyforms/custom/custom-sky-forms-rtl.css	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/RTL/shop-ui-inner.html)
16:21:53	377/377	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Dec%202016%2009:23:29%20GMT	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/quick-start/masterslider/style/masterslider.css	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/quick-start/masterslider/style/masterslider.css	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/RTL/shop-ui-inner.html)
16:21:54	378/378	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Dec%202016%2009:23:30%20GMT	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/quick-start/masterslider/skins/default/style.css	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/quick-start/masterslider/skins/default/style.css	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/RTL/shop-ui-inner.html)
16:21:54	374/374	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Dec%202016%2009:23:30%20GMT	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/quick-start/masterslider/masterslider.min.js	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/quick-start/masterslider/masterslider.min.js	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/RTL/shop-ui-inner.html)
16:21:54	375/375	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Dec%202016%2009:23:30%20GMT	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/quick-start/masterslider/jquery.easing.min.js	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/master-slider/quick-start/masterslider/jquery.easing.min.js	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/RTL/shop-ui-inner.html)
16:21:55	40401/40401	---M--	200	added ('OK')	application/javascript	etag:%2254889f6-9dd1-52bd948925340%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/owl-carousel2/owl.carousel.min.js	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/owl-carousel2/owl.carousel.min.js	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/RTL/index.html)
16:21:56	62218/62218	---M--	200	added ('OK')	text/css	etag:%22548860a-f30a-53af8cec6f8c0%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/css-rtl/app-rtl.css	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/css-rtl/app-rtl.css	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/css-rtl/shop.style-rtl.css)
16:21:57	3258/3258	---M--	200	added ('OK')	text/css	etag:%225488617-cba-52bd948831100%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/css-rtl/shop.plugins-rtl.css	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/css-rtl/shop.plugins-rtl.css	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/css-rtl/shop.style-rtl.css)
16:21:58	6102/6102	---M--	200	added ('OK')	text/css	etag:%225488616-17d6-52bd948831100%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/css-rtl/shop.blocks-rtl.css	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/css-rtl/shop.blocks-rtl.css	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/css/css-rtl/shop.style-rtl.css)
16:22:05	2080555/2080555	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225488689-1fbf2b-52bd948831100%22	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/img/5.jpg	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/img/5.jpg	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/index.html)
16:22:06	355/355	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Dec%202016%2009:23:41%20GMT	http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/owl-carousel2/assets/owl.video.play.png	C:/Program%20Files%20(x86)/Ampps/www/toko1/htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/owl-carousel2/assets/owl.video.play.png	(from http://htmlstream.com/preview/unify-v1.9.6/E-Commerce/assets/plugins/owl-carousel2/assets/owl.carousel.css)
